20A.EU1,20A.EU2,20A.S.210T,20B.S.732A,20B.S.796H,20H.Beta.V2,20I.Alpha.V1,20J.Gamma.V3,21A.Delta.S.K417,21A.Delta,21B.Kappa,21C.Epsilon,21D.Eta,21F.Iota,21G.Lambda,21H.Mu,21I.Delta,21J.Delta,DanishCluster,Delta.145H,Delta.250I,Delta.299I
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0
0.011904761904761904,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0
0.039735099337748346,0.019867549668874173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026490066225165563,0.0,0.0,0.0
0.06415094339622641,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03018867924528302,0.0,0.0,0.0
0.10606060606060606,0.0696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0
0.19,0.1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0325,0.0,0.0,0.0
0.24740124740124741,0.1600831600831601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033264033264033266,0.0,0.0,0.0
0.2711864406779661,0.1638418079096045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766478342749529,0.0,0.0,0.0
0.28703703703703703,0.1574074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044753086419753084,0.0,0.0,0.0
0.2953216374269006,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
0.29081632653061223,0.1649659863945578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06972789115646258,0.0,0.0,0.0
0.2572347266881029,0.17684887459807075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09807073954983923,0.0,0.0,0.0
0.23567708333333334,0.17708333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12239583333333333,0.0,0.0,0.0
0.2617743702081051,0.1588170865279299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13143483023001096,0.0,0.0,0.0
0.29843363561417974,0.13849958779884583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12448474855729597,0.0,0.0,0.0
0.3149441340782123,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13268156424581007,0.0,0.0,0.0
0.3387201034259858,0.11118293471234647,0.0,0.0,0.0,0.0,0.0006464124111182935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1389786683904331,0.0,0.0,0.0
0.3858695652173913,0.10380434782608695,0.0,0.0,0.0,0.0,0.0005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10543478260869565,0.0,0.0,0.0
0.44477611940298506,0.10277185501066098,0.0,0.0,0.0,0.0,0.0017057569296375266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05458422174840085,0.0,0.0,0.0
0.49887278582930755,0.10434782608695652,0.0,0.0,0.0,0.0,0.002898550724637681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020933977455716585,0.0,0.0,0.0
0.5349306431273645,0.1034047919293821,0.0,0.0,0.0,0.0,0.005044136191677175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008827238335435058,0.0,0.0,0.0
0.5607109879963066,0.09649122807017543,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00530932594644506,0.0,0.0,0.0
0.5829910606426673,0.0903599903358299,0.0,0.0,0.0,0.0,0.015462672143029717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033824595312877508,0.0,0.0,0.0
0.5961777115909656,0.08811119384462646,0.0,0.0,0.0,0.0,0.026061057334326135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022338049143708115,0.0,0.0,0.0
0.5942593043055218,0.0865969350522987,0.0,0.0,0.0,0.0,0.04524446606665045,0.0,0.0,0.0,0.0,0.00024324981756263683,0.0,0.0,0.0,0.0,0.0,0.0,0.0012162490878131842,0.0,0.0,0.0
0.5823193444251303,0.0836851254035262,0.0,0.0,0.0,0.00024832381425378696,0.07623541097591259,0.0,0.0,0.0,0.0,0.0004966476285075739,0.0,0.0,0.0,0.0,0.0,0.0,0.0007449714427613609,0.0,0.0,0.0
0.5635280771412365,0.07770845150311968,0.0,0.0,0.0,0.0005672149744753262,0.12138400453771979,0.0,0.0,0.0,0.0,0.0005672149744753262,0.0,0.0,0.0,0.0,0.0,0.0,0.0005672149744753262,0.0,0.0,0.0
0.5189649060616802,0.06947890818858561,0.0,0.0,0.0,0.0007089684509039348,0.1914214817440624,0.0,0.0,0.0,0.0,0.001772421127259837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42618741976893454,0.055198973042362,0.0,0.0,0.0,0.0008557980316645272,0.3089430894308943,0.0,0.0,0.0,0.0,0.002995293110825845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3048780487804878,0.032520325203252036,0.0,0.0,0.0,0.0009033423667570009,0.4778681120144535,0.0,0.0,0.0,0.0,0.002258355916892502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1954507160909857,0.016006739679865205,0.0,0.0,0.00042122999157540015,0.0008424599831508003,0.6406908171861837,0.0,0.0,0.0,0.0,0.0008424599831508003,0.00042122999157540015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12080277884986491,0.011192589733693555,0.0,0.0,0.00038595137012736397,0.0019297568506368198,0.757236588189888,0.0,0.0,0.0,0.0,0.0,0.0007719027402547279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07178932178932179,0.00937950937950938,0.0,0.0,0.0,0.0025252525252525255,0.8427128427128427,0.00036075036075036075,0.0,0.0,0.00036075036075036075,0.0,0.0007215007215007215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.042440318302387266,0.005968169761273209,0.0,0.0,0.0,0.0023209549071618036,0.8945623342175066,0.000663129973474801,0.0,0.0,0.000663129973474801,0.0003315649867374005,0.000663129973474801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03139148807727136,0.0027165710836100213,0.0,0.0,0.0,0.002112888620585572,0.9154844551765772,0.0009055236945366737,0.0,0.0,0.0009055236945366737,0.0006036824630244491,0.0009055236945366737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027135104255926877,0.000856898029134533,0.0,0.0,0.0,0.002570694087403599,0.9291630962582119,0.000856898029134533,0.0,0.0,0.0005712653527563553,0.0005712653527563553,0.0005712653527563553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0242096268869268,0.0,0.0,0.0,0.0,0.003417829678154372,0.9430361720307605,0.0002848191398461977,0.0,0.0002848191398461977,0.0002848191398461977,0.0,0.0005696382796923954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02336848104873183,0.0,0.0,0.0,0.0,0.0037047591906526076,0.9546879452835566,0.0,0.0,0.00028498147620404675,0.0005699629524080935,0.0,0.0008549444286121402,0.00028498147620404675,0.0,0.0,0.0,0.00028498147620404675,0.0,0.0,0.0,0.0
0.021974965229485395,0.0,0.0,0.0008344923504867872,0.0,0.00305980528511822,0.9624478442280946,0.0002781641168289291,0.0,0.0005563282336578582,0.0008344923504867872,0.0,0.0005563282336578582,0.0002781641168289291,0.0,0.0,0.0,0.0008344923504867872,0.0,0.0,0.0,0.0
0.01954569466455362,0.0,0.0,0.005018489170628632,0.0,0.0021130480718436345,0.9632857897517169,0.0005282620179609086,0.0,0.0010565240359218173,0.000792393026941363,0.0,0.0002641310089804543,0.0002641310089804543,0.0,0.0,0.0,0.001584786053882726,0.0,0.0,0.0,0.0
0.017476657888436678,0.0,0.0,0.010533875987550874,0.0,0.0011970313622216902,0.9621738089537946,0.00047881254488867607,0.0,0.0014364376346660283,0.00047881254488867607,0.0,0.0,0.00023940627244433804,0.0,0.0,0.00023940627244433804,0.0016758439071103662,0.0,0.0,0.0,0.0
0.014533622559652928,0.0,0.0,0.011496746203904555,0.0,0.0006507592190889371,0.9661605206073752,0.00021691973969631235,0.0,0.0013015184381778742,0.00021691973969631235,0.0,0.0,0.0,0.0,0.0,0.0004338394793926247,0.0017353579175704988,0.0,0.0,0.0,0.0
0.010033444816053512,0.0,0.0,0.007734113712374582,0.0,0.0004180602006688963,0.9753344481605352,0.0006270903010033445,0.0,0.001463210702341137,0.0,0.0,0.0,0.0,0.0,0.0,0.0004180602006688963,0.0018812709030100335,0.0,0.0,0.0,0.0
0.00467687074829932,0.0,0.0,0.0031887755102040817,0.0,0.00021258503401360543,0.9855442176870748,0.0012755102040816326,0.0,0.0010629251700680273,0.0,0.0,0.0,0.0,0.0,0.0,0.00042517006802721087,0.0021258503401360546,0.0,0.0,0.0,0.0
0.0013783597518952446,0.0,0.0,0.0009189065012634965,0.0,0.00045945325063174823,0.9898920284861016,0.0013783597518952446,0.0,0.0009189065012634965,0.0,0.0,0.0,0.0,0.0,0.0,0.00022972662531587412,0.0034458993797381117,0.0,0.0,0.0,0.0
0.00028563267637817766,0.0,0.0,0.0,0.0,0.00028563267637817766,0.9857183661810911,0.0011425307055127106,0.0,0.0014281633818908884,0.0,0.0,0.0,0.0,0.0,0.0,0.0005712653527563553,0.00856898029134533,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0004302925989672978,0.9629948364888123,0.0012908777969018934,0.0,0.0025817555938037868,0.0,0.0,0.0,0.0,0.0,0.0,0.0025817555938037868,0.028399311531841654,0.0004302925989672978,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0006657789613848203,0.8475366178428761,0.0019973368841544607,0.0,0.005326231691078562,0.0,0.0,0.0,0.0,0.0,0.0,0.008655126498002663,0.1318242343541944,0.0006657789613848203,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0020380434782608695,0.5387228260869565,0.002717391304347826,0.0,0.014945652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.4164402173913043,0.0006793478260869565,0.0,0.0006793478260869565,0.0
0.0,0.0,0.0,0.0,0.0,0.0018115942028985507,0.26721014492753625,0.001358695652173913,0.0,0.030344202898550724,0.0,0.0,0.0,0.0,0.0004528985507246377,0.0,0.04121376811594203,0.654891304347826,0.0004528985507246377,0.0,0.0004528985507246377,0.0
0.0,0.0,0.0,0.0,0.0,0.0005743825387708214,0.12578977599080987,0.0005743825387708214,0.0,0.03848363009764503,0.0,0.0,0.0,0.0,0.0005743825387708214,0.0,0.07151062607696726,0.7607696726019529,0.0002871912693854107,0.0,0.0008615738081562321,0.0
0.0,0.0,0.0,0.0,0.0,0.00021285653469561516,0.06257982120051085,0.0004257130693912303,0.0,0.034057045551298425,0.0,0.0,0.0,0.0,0.00021285653469561516,0.00021285653469561516,0.09940400170285228,0.8020434227330779,0.00021285653469561516,0.0,0.002767134951042997,0.00021285653469561516
0.0,0.0,0.0001941747572815534,0.0,0.0,0.0,0.03223300970873787,0.0001941747572815534,0.0001941747572815534,0.026990291262135924,0.0,0.0,0.0,0.0,0.0,0.0001941747572815534,0.11300970873786408,0.8264077669902913,0.0001941747572815534,0.0,0.007184466019417476,0.0013592233009708738
0.0,0.0,0.0001893222264293828,0.0,0.0,0.0,0.015145778114350625,0.0,0.0001893222264293828,0.022529344945096553,0.0,0.0,0.0,0.0,0.0,0.0,0.10772434683831882,0.8534645967436577,0.0003786444528587656,0.0001893222264293828,0.01419916698220371,0.003786444528587656
0.0,0.0,0.0,0.0,0.0,0.0,0.007380073800738007,0.0,0.00018450184501845018,0.01937269372693727,0.0,0.0,0.0,0.0,0.0,0.0,0.0959409594095941,0.8760147601476015,0.0005535055350553505,0.0007380073800738007,0.02214022140221402,0.006642066420664207
0.0,0.0,0.0,0.0,0.00018254837531945966,0.0,0.004016064257028112,0.0,0.00018254837531945966,0.01624680540343191,0.0,0.0,0.0,0.0,0.0,0.0,0.08360715589631253,0.8952172325666301,0.000547645125958379,0.002738225629791895,0.03048557867834976,0.008579773640014604
0.0,0.0,0.0,0.0,0.0,0.0,0.0018942981625307824,0.0,0.00018942981625307822,0.013449516953968555,0.0,0.0,0.0,0.0,0.0,0.0,0.07330933888994128,0.9105891267285471,0.00018942981625307822,0.006819473385110817,0.03940140178064027,0.00966092062890699
0.0,0.0,0.0,0.0,0.0,0.0,0.0008561643835616438,0.0,0.00021404109589041095,0.011772260273972603,0.0,0.0,0.0,0.0,0.0,0.0,0.06806506849315068,0.9188784246575342,0.0,0.01113013698630137,0.05008561643835616,0.011772260273972603
0.0,0.0,0.0,0.0,0.0,0.0,0.00027041644131963225,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.06408869659275283,0.9232017306652245,0.0,0.01325040562466198,0.0646295294753921,0.016224986479177934
0.0,0.0,0.0,0.0,0.0,0.0,0.0003588087549336204,0.0,0.0,0.012199497667743094,0.0,0.0,0.0,0.0,0.0,0.0,0.05669178327951202,0.9303911015428776,0.0,0.012917115177610334,0.07786149982059562,0.02045209903121636
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.049565217391304345,0.9391304347826087,0.0,0.009130434782608696,0.07608695652173914,0.017391304347826087
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055579307396323215,0.0,0.0,0.0,0.0,0.0,0.0,0.0440359127832407,0.9499786233433091,0.00042753313381787086,0.005130397605814451,0.06070970500213767,0.011115861479264643
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001804402742692169,0.0,0.0,0.0,0.0,0.0,0.0,0.03536629375676651,0.9624684229520029,0.00036088054853843375,0.003969686033922772,0.04366654637315049,0.007939372067845544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000569313976658127,0.0,0.0,0.0,0.0,0.0,0.0,0.025903785937944776,0.972957586108739,0.0,0.003985197836606889,0.03216623968118417,0.006831767719897523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043196544276457883,0.0,0.0,0.0,0.0,0.0,0.0,0.020518358531317494,0.979049676025918,0.0,0.006047516198704104,0.02591792656587473,0.004103671706263499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018008283810552856,0.0,0.0,0.0,0.0,0.0,0.0,0.02088960922024131,0.9785701422654421,0.0,0.00990455609580407,0.02341076895371871,0.0018008283810552854
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020157226365652087,0.0,0.0,0.0,0.0,0.0,0.0,0.024994960693408588,0.9746018947792784,0.0,0.014714775246926022,0.02338238258415642,0.0008062890546260835
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
